wavelength	t0-14	t0-18	t0-20	t0-22	t0-25	t0-27	t0-32	t0-35	t0-4	t0-45	t0-46	t0-47	t0-48	t0-5	t0-7	t0-8	t3-14	t3-18	t3-20	t3-22	t3-25	t3-27	t3-32	t3-35	t3-4	t3-45	t3-46	t3-47	t3-48	t3-5	t3-7	t3-8	t5-14	t5-18	t5-20	t5-22	t5-25	t5-27	t5-32	t5-35	t5-4	t5-45	t5-46	t5-47	t5-48	t5-5	t5-7	t5-8	t6-14	t6-18	t6-20	t6-22	t6-25	t6-27	t6-32	t6-35	t6-4	t6-45	t6-46	t6-47	t6-48	t6-5	t6-7	t6-8
968.09	0.1199792	0.151767	0.045596	0.02153094	0.1037873	0.04799055	0.04107264	0.07990422	0.08524521	0.08322377	0.1336244	0.0807133	0.08270923	0.04407584	0.03153322	0.08239741	0.1670849	0.1021293	0.1545404	0.02663055	0.07188275	0.1638007	0.07922555	0.1584454	0.1188446	0.1315919	0.1643401	0.03036216	0.1437419	0.05729837	0.1671569	0.1396566	0.0731511	0.148866	0.140028	0.1912015	0.1692772	0.1952796	0.1650082	0.1387416	0.2210051	0.1147411	0.1418845	0.1576792	0.08801853	0.1122222	0.144964	0.1503582	0.158533	0.06766869	0.1969039	0.3463383	0.2057442	0.2188771	0.1027705	0.2378303	0.199269	0.07664656	0.1926254	0.1652382	0.1710899	0.1880786	0.2601956	0.2067421
970.019	0.1243593	0.156135	0.04618878	0.02198736	0.1052735	0.04835521	0.04150691	0.08073603	0.08688901	0.08378871	0.1348674	0.08172598	0.08384024	0.04459623	0.03177381	0.08478463	0.1732441	0.1045779	0.1584368	0.02751328	0.07269315	0.1664884	0.07981827	0.1608085	0.1222318	0.1327738	0.1660775	0.03067453	0.1455079	0.05842223	0.1698584	0.142097	0.07450812	0.1523276	0.141809	0.195061	0.1713825	0.1980332	0.1673359	0.1408583	0.2262	0.1162287	0.1438457	0.1598939	0.08896204	0.1141794	0.1481073	0.1535721	0.1605063	0.06926867	0.1993535	0.3522976	0.2090077	0.2233696	0.1039467	0.2413261	0.2037643	0.07696061	0.1962595	0.1672912	0.1733723	0.1933126	0.2656528	0.2098053
971.947	0.1292892	0.1608403	0.04688551	0.02247163	0.1067034	0.04854929	0.04190223	0.08155008	0.08856025	0.08411536	0.1362101	0.08273758	0.08484428	0.04509744	0.03210883	0.0873381	0.1802165	0.1071818	0.162608	0.02847771	0.07344264	0.1693109	0.08034781	0.1631138	0.126032	0.1343713	0.1676933	0.03097893	0.1467451	0.05953845	0.173781	0.1447858	0.07608176	0.1559892	0.1437546	0.1990874	0.1733584	0.2007422	0.1697713	0.1427484	0.2315054	0.1176833	0.1455115	0.1623763	0.08985472	0.1163211	0.1518292	0.1572929	0.1628346	0.07107797	0.2021709	0.3580426	0.2124483	0.227273	0.1050208	0.2446215	0.2082835	0.07746186	0.1998242	0.169357	0.1757343	0.1987446	0.2710094	0.2129322
973.876	0.1349489	0.1659604	0.04769823	0.02299214	0.1080997	0.04877863	0.04228825	0.08238107	0.09029697	0.08449189	0.1377848	0.08379804	0.08590154	0.04559825	0.03255206	0.09015603	0.1882791	0.110027	0.1672386	0.02957947	0.07424553	0.1723103	0.08092644	0.1655272	0.1301896	0.1362322	0.1695929	0.03131864	0.1483316	0.0606559	0.1793604	0.1474804	0.07764228	0.1599808	0.1458989	0.2032353	0.1753451	0.20353	0.1721853	0.1446844	0.2370633	0.1191799	0.1471643	0.1649414	0.09074365	0.1185986	0.156219	0.161834	0.1655765	0.07319103	0.2056611	0.3639102	0.2163012	0.2314598	0.1061198	0.2480571	0.2129617	0.07816467	0.2034261	0.1712167	0.178226	0.2046738	0.2768863	0.2164207
975.804	0.1415465	0.1715629	0.04873335	0.02353388	0.109517	0.04917625	0.04270921	0.0832857	0.09216829	0.0851222	0.1396971	0.08498392	0.08713194	0.04613995	0.03312238	0.09334245	0.1976954	0.1132143	0.1725432	0.03087937	0.07516435	0.1753691	0.08166969	0.168274	0.1348363	0.1384338	0.1718017	0.03170975	0.1503615	0.06194548	0.1871792	0.1502164	0.07929792	0.1644621	0.1483134	0.2075667	0.1773844	0.2065643	0.1747243	0.1467845	0.2432189	0.1208262	0.1490426	0.167928	0.0917028	0.12095	0.1614281	0.1666069	0.1690909	0.0755806	0.2100895	0.3700438	0.2205228	0.2361819	0.1073172	0.2519013	0.2181451	0.07907406	0.2072401	0.1733689	0.1806822	0.2110299	0.283444	0.2204027
977.733	0.1491861	0.1775874	0.04998342	0.02407827	0.1109578	0.04971921	0.0431757	0.0842613	0.09419797	0.08598042	0.1419051	0.08630294	0.088497	0.04673477	0.03380298	0.09688533	0.208447	0.116734	0.1785502	0.03238113	0.0761591	0.178528	0.08257365	0.1714038	0.1400043	0.1412777	0.1743744	0.03213255	0.1523055	0.06337595	0.1973446	0.1533917	0.08126963	0.1694276	0.15102	0.2121802	0.1796616	0.2097672	0.177406	0.1489567	0.2499194	0.1226482	0.151084	0.1714474	0.09273583	0.1235897	0.1672344	0.1717686	0.173339	0.07825008	0.2151188	0.3762003	0.2249481	0.2410364	0.1087283	0.2560038	0.2238731	0.08016751	0.2112601	0.1760662	0.1829526	0.2176918	0.2906775	0.2246968
979.661	0.1577124	0.1837867	0.05137758	0.02462445	0.1123925	0.05033408	0.04367328	0.08525568	0.09632933	0.08694381	0.1442646	0.08769426	0.089899	0.04735053	0.03453672	0.1005816	0.2199845	0.1203928	0.1850235	0.0339921	0.07716449	0.182144	0.0835412	0.1745474	0.1454871	0.1445471	0.1772561	0.03256777	0.1544239	0.0648214	0.2094459	0.1570513	0.08352828	0.1746282	0.1539246	0.216949	0.1820454	0.2131268	0.1804902	0.1513601	0.2567573	0.1245796	0.1533337	0.1751428	0.09378774	0.1264824	0.1734888	0.1776013	0.1779398	0.08138432	0.220424	0.382287	0.2298227	0.2458766	0.1102236	0.2602236	0.229727	0.0813973	0.2153217	0.1788569	0.1852205	0.2246462	0.2980805	0.2289627
981.59	0.1666725	0.1898121	0.05279168	0.02516986	0.1138291	0.05099094	0.04419873	0.08624153	0.09846731	0.08796424	0.1466659	0.08911165	0.09130599	0.04794942	0.03526266	0.1041073	0.231313	0.1238952	0.1915859	0.03555138	0.07816675	0.1860981	0.08450375	0.1777128	0.1508232	0.1475492	0.1801713	0.0330153	0.1567028	0.06615123	0.2228121	0.1606287	0.08577518	0.179718	0.156886	0.2215828	0.1841315	0.2167363	0.1839212	0.1537866	0.2635666	0.1265523	0.1557004	0.1788138	0.0948358	0.1295357	0.1797741	0.1836149	0.1825699	0.08454473	0.2253429	0.3881356	0.2352041	0.250527	0.1116223	0.2644196	0.2354593	0.08271693	0.219355	0.181652	0.1876132	0.231553	0.3048636	0.2330637
983.518	0.1753802	0.1952948	0.05417224	0.02567648	0.1152924	0.05168962	0.04475757	0.08723482	0.1004977	0.08908115	0.1490574	0.09054018	0.09275095	0.04851026	0.03593989	0.1071575	0.2413534	0.1269691	0.1977736	0.03690187	0.07917973	0.1899975	0.08546355	0.1809455	0.1553456	0.1499733	0.1830856	0.03347507	0.1589375	0.06752627	0.2363907	0.1637955	0.08785685	0.1843872	0.1598057	0.2257663	0.1861941	0.220163	0.1872506	0.1561421	0.2699117	0.1285172	0.15788	0.1824092	0.09589227	0.132661	0.1857104	0.1891074	0.1869682	0.08718488	0.2295981	0.3928289	0.2402423	0.255289	0.1131031	0.2687549	0.2407847	0.08408637	0.2234291	0.1844818	0.1896862	0.2380953	0.3109981	0.2369781
985.446	0.1830638	0.1998774	0.05546454	0.02608081	0.1167547	0.05242164	0.04533433	0.08824136	0.102273	0.09031446	0.1513699	0.09193247	0.09425458	0.04900857	0.03654095	0.109562	0.2493219	0.1294449	0.2030113	0.03794989	0.08018394	0.1935216	0.08642697	0.1839028	0.1585187	0.1518337	0.1860098	0.03392624	0.1610609	0.06897423	0.2492259	0.1663433	0.0896063	0.1883854	0.1626036	0.2290672	0.1882052	0.2232717	0.1906752	0.1586885	0.275142	0.1303861	0.1597499	0.1857259	0.09693413	0.135486	0.1904727	0.1933555	0.1913352	0.08929408	0.233526	0.3962091	0.2446825	0.2599868	0.1146774	0.2729454	0.2454386	0.08546119	0.2275388	0.1871796	0.1916307	0.2438526	0.3161665	0.2402612
987.375	0.1891768	0.2033623	0.05659607	0.026349	0.1181701	0.05317145	0.0459004	0.08924979	0.1036833	0.09160051	0.1535409	0.09321629	0.09580262	0.04941986	0.03705727	0.1113808	0.2550552	0.1313417	0.2068295	0.03870139	0.08114202	0.1965983	0.08737127	0.1866531	0.1604574	0.1538193	0.1889115	0.03434316	0.1632321	0.07022483	0.26031	0.1684797	0.09103868	0.1916257	0.1651812	0.2316615	0.1899086	0.2264532	0.1939238	0.1611557	0.2794294	0.1320622	0.161436	0.1888055	0.09792334	0.1377079	0.1938811	0.1962921	0.1954675	0.09086371	0.2368065	0.3994245	0.2487956	0.2643168	0.1160726	0.2767214	0.2491458	0.08681453	0.2315653	0.1896276	0.1937226	0.2485797	0.3199247	0.242907
989.304	0.1936967	0.2058967	0.05757789	0.02650064	0.1195603	0.05391444	0.04644953	0.09027893	0.1047667	0.09281373	0.15561	0.09437155	0.09736791	0.04975693	0.03751815	0.1129091	0.2591043	0.1329093	0.2092252	0.03925848	0.08204833	0.1992377	0.0882799	0.1894851	0.1616123	0.156012	0.1916758	0.03471694	0.165396	0.07132361	0.2694104	0.1702753	0.09231462	0.1943203	0.1674829	0.2339149	0.1914602	0.2293912	0.1967827	0.1633859	0.2830836	0.1335482	0.1629644	0.1917827	0.0988852	0.1396526	0.1965522	0.1985963	0.1992941	0.09182364	0.2395446	0.4032843	0.2525583	0.2684786	0.1172114	0.2803712	0.2518483	0.08816077	0.2354704	0.1920301	0.1955127	0.2520957	0.3226433	0.2453972
991.232	0.197047	0.2078784	0.05852848	0.02657587	0.1209715	0.05458652	0.04699225	0.09136378	0.1056783	0.0938035	0.1576774	0.09543009	0.09890062	0.05007232	0.03797957	0.1144914	0.2623425	0.1344834	0.2106464	0.03975248	0.08290771	0.2016664	0.08914164	0.1921652	0.1622483	0.1584151	0.1943175	0.03505021	0.1674786	0.07224494	0.2769212	0.1718629	0.0934286	0.1968432	0.1695396	0.2359336	0.1928985	0.2319093	0.1994291	0.1654922	0.2864311	0.1349384	0.1644074	0.1944867	0.09987598	0.1416764	0.1989057	0.2008025	0.2030575	0.09263271	0.242308	0.4079211	0.2559327	0.2725702	0.1183972	0.2840433	0.2542052	0.08952182	0.2393159	0.1944463	0.1968296	0.2545721	0.3252265	0.2477242
993.16	0.1997404	0.2096577	0.05927865	0.02660673	0.1223678	0.05509534	0.04751912	0.09247518	0.1065471	0.09443662	0.1597584	0.09639953	0.1003152	0.05041263	0.03848712	0.1162908	0.2654003	0.1362595	0.2116111	0.04026205	0.08368699	0.2044	0.0899111	0.1943327	0.1628716	0.1610558	0.1967137	0.03533851	0.1694016	0.07305153	0.2834454	0.1734998	0.09430034	0.1994111	0.1714014	0.2379966	0.1942506	0.2346066	0.2018989	0.1674163	0.2897015	0.1362981	0.1657974	0.1968091	0.1008832	0.143556	0.2011773	0.2031247	0.2068143	0.09353781	0.2450495	0.4136011	0.2592109	0.2763421	0.119709	0.287834	0.2566083	0.09087723	0.2430608	0.1968067	0.1980467	0.2568189	0.3279289	0.2499717
995.089	0.2022138	0.2114447	0.05994555	0.02663104	0.1236693	0.05541363	0.04800639	0.09352215	0.107438	0.09470107	0.1617889	0.09727225	0.1015625	0.05079807	0.03906454	0.1182611	0.2685272	0.1382462	0.2125078	0.04079623	0.0843518	0.2072216	0.09054743	0.1963448	0.1634863	0.1637097	0.1988129	0.03558027	0.1709552	0.07396255	0.2897601	0.1752649	0.09531438	0.2020205	0.1730878	0.2403685	0.1956271	0.2377399	0.204138	0.1692517	0.2930218	0.1376342	0.1671061	0.1992584	0.1018522	0.1454484	0.2035141	0.2056804	0.2107538	0.09441124	0.2479531	0.4203066	0.2625337	0.2800682	0.1210661	0.2912296	0.2588919	0.09218157	0.2465601	0.1991718	0.1992381	0.2590745	0.3304968	0.252309
997.017	0.2048697	0.2134315	0.06075897	0.02669904	0.1248901	0.05565937	0.04845918	0.09446294	0.1084296	0.09481272	0.1637678	0.09810483	0.1027218	0.05124345	0.03972136	0.1202958	0.271828	0.1403906	0.2136694	0.04133783	0.08494646	0.2099961	0.09110589	0.1983093	0.1642032	0.1659689	0.2008612	0.03579919	0.1721001	0.07492616	0.2966456	0.1770888	0.0964107	0.2046579	0.174647	0.2430403	0.196871	0.2406767	0.2063657	0.1711539	0.2964998	0.1389735	0.1685639	0.2018455	0.1027978	0.1473572	0.205978	0.2083164	0.2149147	0.09538553	0.2511021	0.4279879	0.2657264	0.2836623	0.1223678	0.2944531	0.2615268	0.09340947	0.2498041	0.2017034	0.2003233	0.26152	0.3331814	0.2549034
998.946	0.2079497	0.2157629	0.06167374	0.02683798	0.1261293	0.05604792	0.04891235	0.09535944	0.1096052	0.09515699	0.1657693	0.09899668	0.1039659	0.05176369	0.04043335	0.1222972	0.2753059	0.1426204	0.2153093	0.04186551	0.08557759	0.2126607	0.09171476	0.2002993	0.1655525	0.1680907	0.2031925	0.03603924	0.1734559	0.07594779	0.3051553	0.179281	0.0975647	0.2073633	0.1761649	0.2459713	0.1979143	0.2432821	0.2088771	0.1730646	0.3002468	0.1403602	0.1701284	0.2043491	0.1037848	0.1492786	0.2087102	0.2110087	0.2193873	0.09657227	0.2542037	0.4363717	0.2687766	0.2871195	0.1237376	0.2977761	0.2644976	0.09454042	0.2529256	0.2041667	0.2012071	0.2645109	0.3359198	0.2577127
1000.87	0.2113092	0.2183623	0.06272581	0.027025	0.1274249	0.05675657	0.0493817	0.09630235	0.1109476	0.09606583	0.1678001	0.09997439	0.1054182	0.05235075	0.04111492	0.1241373	0.2787016	0.1447827	0.2173335	0.0423407	0.08631528	0.2148664	0.09243903	0.202295	0.1672427	0.1702168	0.2055294	0.03633601	0.1750753	0.07696571	0.314887	0.1817579	0.09885593	0.2100845	0.1776495	0.2491323	0.1989874	0.2455723	0.2115802	0.175136	0.3041687	0.141772	0.1717154	0.2067281	0.1048018	0.1513967	0.2116405	0.2136848	0.2238161	0.09777105	0.2569847	0.4447509	0.271848	0.2905811	0.124952	0.3009882	0.2678131	0.09551948	0.2559205	0.2066216	0.2017002	0.2680096	0.3384806	0.2604454
1002.8	0.214559	0.2210031	0.0636062	0.02721968	0.1287296	0.05782824	0.04985108	0.09734274	0.1123543	0.09762354	0.1697677	0.1009812	0.1070767	0.05297998	0.04165339	0.1257186	0.2816637	0.1467193	0.2194525	0.0427326	0.08715471	0.2172385	0.09323297	0.2043104	0.1686119	0.1722212	0.2076372	0.0367061	0.1769514	0.07801314	0.3242944	0.184212	0.10013	0.2127054	0.1789887	0.2522075	0.1998532	0.2475316	0.2142752	0.1773166	0.3079777	0.1431431	0.1732959	0.2088703	0.1057637	0.1536627	0.2142431	0.2159028	0.2280631	0.09899988	0.2592878	0.4525373	0.2746862	0.2937278	0.1261082	0.3039082	0.271186	0.09629329	0.2585921	0.2091882	0.2021501	0.2715262	0.3406303	0.2628175
1004.73	0.2175188	0.2236162	0.06446737	0.0274086	0.1300314	0.05914918	0.05030285	0.09850016	0.1137905	0.09961519	0.171597	0.1019786	0.1088354	0.05364549	0.04198714	0.1271337	0.2841987	0.1484744	0.2215284	0.0430753	0.08805384	0.2203729	0.09402567	0.2065451	0.169907	0.1743053	0.2099422	0.03714873	0.1793512	0.07915853	0.3325483	0.1866505	0.1014905	0.2152867	0.1800831	0.2551704	0.2004796	0.2498296	0.2172897	0.1795606	0.311847	0.1444774	0.1750555	0.2110851	0.1066398	0.1558891	0.2165221	0.2180885	0.2321161	0.1001564	0.2610335	0.4605273	0.2773847	0.2962963	0.1272003	0.3067869	0.2742928	0.09686103	0.2608193	0.2115642	0.2027581	0.2750461	0.3423208	0.2651382
1006.66	0.2203397	0.2263446	0.06548175	0.02760115	0.1313467	0.06044938	0.05072119	0.09973843	0.1153237	0.1015579	0.17323	0.1029638	0.110483	0.05435472	0.04212744	0.1286387	0.2866755	0.1503038	0.2236042	0.04345688	0.08893061	0.2238867	0.0947545	0.2088755	0.1715295	0.1762934	0.2125709	0.03762851	0.1820234	0.08047693	0.3395748	0.1892101	0.1026818	0.2180603	0.1809282	0.2582871	0.2008553	0.252166	0.2204341	0.1815137	0.3159585	0.1458228	0.1766166	0.2133614	0.1074637	0.1580174	0.2186918	0.2207464	0.2356295	0.1011879	0.261908	0.468996	0.279861	0.2981224	0.1281006	0.3094222	0.2773265	0.09722486	0.2626193	0.2138008	0.2031112	0.2782772	0.3436737	0.2676405
1008.59	0.2232198	0.2293152	0.06626253	0.02780002	0.1325901	0.06136511	0.05106903	0.100914	0.1170065	0.1028296	0.1745299	0.1038936	0.1117233	0.05509505	0.04211295	0.1304477	0.2893713	0.1524581	0.2256394	0.04393438	0.08964347	0.227038	0.09530869	0.2110404	0.1732051	0.1776991	0.2150601	0.03806546	0.1841173	0.0818273	0.3452485	0.1920881	0.1038478	0.2211654	0.1815355	0.2616773	0.2009819	0.2541509	0.2231525	0.1830625	0.3202948	0.147153	0.1777842	0.2153431	0.1082219	0.1599837	0.2206906	0.2236404	0.2382452	0.1022117	0.2622555	0.4778573	0.2819046	0.2991744	0.1290247	0.3117268	0.2808482	0.0973333	0.2639505	0.2158657	0.2029252	0.2812814	0.3454705	0.2700405
1010.52	0.2262347	0.2325485	0.06684829	0.02800008	0.1335862	0.06161803	0.0513073	0.1018316	0.1188152	0.1029685	0.1753377	0.1046895	0.1123309	0.05584034	0.0419849	0.1326199	0.2922818	0.1550243	0.2274774	0.04449205	0.0900642	0.2293895	0.09555507	0.2127574	0.174592	0.1785664	0.2172617	0.03837749	0.1852999	0.08307319	0.3493595	0.1951748	0.1052533	0.2245484	0.1818764	0.2651871	0.2009811	0.2557909	0.2254997	0.1847064	0.324995	0.1483811	0.178799	0.2170205	0.1088516	0.1620256	0.2224716	0.2263152	0.2399943	0.1032963	0.262216	0.488392	0.2833359	0.2994429	0.1296855	0.3136487	0.2845174	0.09715335	0.2647165	0.2175302	0.202403	0.2841498	0.3474203	0.271917
1012.44	0.229499	0.2361373	0.06741403	0.02820556	0.1342777	0.06124222	0.05144958	0.1024255	0.1207382	0.1020374	0.1756845	0.1053486	0.1123773	0.05659687	0.04180405	0.1351403	0.295419	0.1579793	0.2291221	0.04509541	0.09021276	0.2311351	0.0954922	0.2138709	0.1758607	0.1791545	0.2191445	0.03855262	0.1856747	0.0841222	0.3525843	0.1983553	0.1066945	0.2281655	0.1819746	0.268938	0.2009218	0.2571501	0.2279547	0.1862431	0.3296691	0.149507	0.1796718	0.2186077	0.1093598	0.163908	0.2243328	0.2289166	0.2410845	0.1043592	0.2619569	0.5003729	0.2843608	0.2992499	0.1300023	0.3152016	0.2879442	0.09677479	0.2650298	0.2189101	0.2016934	0.2870972	0.34901	0.2733612
1014.37	0.2331523	0.2402063	0.06807816	0.02842309	0.1347897	0.06060122	0.05155393	0.1028059	0.1227839	0.1006324	0.1757903	0.1059402	0.1122078	0.05738923	0.04163788	0.137936	0.2989037	0.1612134	0.2307412	0.04573612	0.09025227	0.2324116	0.09529682	0.2148352	0.1774359	0.1797447	0.2208143	0.03865558	0.1857814	0.08506468	0.3562514	0.2017307	0.107999	0.2320073	0.1819368	0.2727251	0.2009894	0.2583875	0.2304762	0.1873233	0.3342824	0.1506069	0.1804392	0.220068	0.1098236	0.1658019	0.2259458	0.231717	0.2415777	0.1052991	0.2614383	0.5121433	0.2852792	0.2990377	0.1302421	0.3166365	0.2914662	0.09634873	0.2651781	0.2201239	0.2009399	0.2906545	0.3503583	0.274735
1016.3	0.2371212	0.2446505	0.06880064	0.02864781	0.1352648	0.06013431	0.05165952	0.1031072	0.1248912	0.09945253	0.1758402	0.1064893	0.1121641	0.05820474	0.0415115	0.1408184	0.3027056	0.1645046	0.232374	0.0464115	0.0903375	0.2333862	0.095169	0.2157727	0.1791275	0.1804631	0.2224133	0.03876319	0.1861165	0.08572526	0.3598963	0.2050267	0.1091749	0.2359303	0.1818287	0.2763466	0.2007523	0.2596015	0.2326847	0.188334	0.3389116	0.1516962	0.1811097	0.2214126	0.1102666	0.1676932	0.2275303	0.2344073	0.2417115	0.1062477	0.2607041	0.5232129	0.285863	0.2989831	0.1305319	0.3179767	0.2951034	0.09594184	0.2652914	0.2214239	0.2002709	0.2942113	0.3516839	0.2761081
1018.23	0.2411137	0.2491008	0.06950784	0.02887435	0.1357505	0.06008506	0.05177515	0.1033652	0.1269292	0.09888455	0.1758896	0.1069553	0.1123824	0.0589955	0.04139921	0.1435399	0.3065847	0.1676012	0.2338836	0.04710012	0.09052178	0.2341735	0.09519504	0.2165802	0.1808832	0.1812802	0.2238614	0.03891471	0.1868377	0.08642272	0.3632059	0.2082346	0.1103053	0.2396697	0.1816229	0.2801694	0.2002346	0.2608601	0.2347028	0.1895487	0.3434317	0.1527173	0.1818922	0.222713	0.1106533	0.1694347	0.2289609	0.2368695	0.2418577	0.1072066	0.2601723	0.5331831	0.2865915	0.2990789	0.1309051	0.3192146	0.2988812	0.09554318	0.2652952	0.2226815	0.1995132	0.2974266	0.3528832	0.2773387
1020.16	0.2449974	0.253299	0.0702269	0.02911421	0.1362787	0.06043952	0.0519268	0.1035763	0.1288543	0.09895118	0.1759734	0.1073334	0.1128373	0.05975087	0.04127273	0.1460155	0.3104411	0.1704404	0.2352371	0.0477986	0.09080359	0.2354564	0.09537473	0.2174572	0.1827775	0.1819389	0.2250952	0.03912532	0.1878469	0.08740056	0.3666735	0.2112365	0.1114745	0.2431477	0.1813177	0.2838753	0.1999798	0.2622955	0.2367852	0.1909088	0.3477759	0.1536789	0.1827495	0.223805	0.1110116	0.1712251	0.2303559	0.2393819	0.2420473	0.1081853	0.2596044	0.5420613	0.2873411	0.2993211	0.1313087	0.3206086	0.3028096	0.0951768	0.2651942	0.2240532	0.1986518	0.3004564	0.353947	0.2786558
1022.09	0.2488883	0.257235	0.07093918	0.02937287	0.1368908	0.06104027	0.05215274	0.1037653	0.1307223	0.09949102	0.1761194	0.1076539	0.1134396	0.06050004	0.04112577	0.1483298	0.3143481	0.1731204	0.2365027	0.04853376	0.09117016	0.2371698	0.09567793	0.2184602	0.1847565	0.1826155	0.2260799	0.03940188	0.1889719	0.08822706	0.3701922	0.2139354	0.1126803	0.246482	0.1809896	0.2870907	0.1997324	0.263552	0.2387106	0.1921985	0.3517629	0.1546384	0.1836435	0.2248691	0.1114188	0.1731462	0.2319875	0.2421037	0.2421157	0.1090541	0.2587991	0.5495946	0.2876798	0.2994778	0.1317877	0.3217805	0.3060751	0.09489734	0.2650941	0.2254586	0.1978038	0.3028999	0.354873	0.2800262
1024.02	0.2528222	0.260891	0.07146455	0.02962231	0.1375217	0.06169668	0.05243431	0.1039326	0.1325283	0.1002516	0.1762201	0.1078711	0.1140409	0.06123799	0.04095054	0.1505147	0.3181646	0.1756608	0.237543	0.04931017	0.0915645	0.2387239	0.0960158	0.2191474	0.1867053	0.183424	0.2267679	0.03972346	0.1898542	0.08877426	0.3734815	0.216343	0.1137775	0.2496638	0.1806563	0.2899684	0.1992088	0.2646278	0.2401746	0.1931608	0.3552634	0.1555477	0.1844002	0.2261174	0.1118537	0.1746542	0.2335981	0.2444899	0.2421938	0.110162	0.2576983	0.5559548	0.2879421	0.299127	0.1322705	0.3225521	0.3088387	0.09467077	0.2649107	0.2265363	0.1968285	0.3049866	0.3557411	0.2811866
1025.94	0.2565804	0.264098	0.07195804	0.02982038	0.1379911	0.06223082	0.0526828	0.1040082	0.1341482	0.1009034	0.1760604	0.1078743	0.1144549	0.0619043	0.04072581	0.1524494	0.3214175	0.1779254	0.2379928	0.05007377	0.09188101	0.2399958	0.0962457	0.2191725	0.1885469	0.1842534	0.2271919	0.04003313	0.1903971	0.08930755	0.3767221	0.2184582	0.1148317	0.2524563	0.1802095	0.29246	0.198452	0.265341	0.2411844	0.1937664	0.3582257	0.1562548	0.1846775	0.2269	0.1121924	0.1757788	0.2348189	0.2464153	0.2420316	0.111286	0.2561984	0.5608763	0.2880076	0.2982176	0.1326986	0.3225828	0.3114756	0.09437144	0.2643645	0.2270947	0.1956849	0.3067343	0.3559985	0.2818742
1027.87	0.2598636	0.2667075	0.07248203	0.02995031	0.1381712	0.06251424	0.05281867	0.1039186	0.135463	0.1011477	0.1755222	0.1076296	0.1145665	0.0624508	0.04043977	0.1539946	0.3236246	0.1797753	0.2376003	0.0507395	0.09203061	0.2407409	0.09627787	0.218845	0.1899627	0.1844809	0.2271589	0.04026831	0.1908606	0.0897152	0.3800444	0.2206057	0.1157961	0.2546312	0.1795515	0.294382	0.1974473	0.2653659	0.2420613	0.1940084	0.3605362	0.1566749	0.1847558	0.2272019	0.1123731	0.1767214	0.2355819	0.2481451	0.2413546	0.1119745	0.2544229	0.5641835	0.2876091	0.2970387	0.1328703	0.3219737	0.313504	0.09391723	0.2633215	0.2272209	0.1944423	0.3082176	0.3556809	0.2819552
